"","lon","lat","type","loctype","address","north","south","east","west","Outcome_St","Direction","Street_Nam","Suffix","Code_Enfor","Property_S","Program_De","Date_of_Ou","Council_Di","Zip_Code","ShapeSTAre","ShapeSTLen","OBJECTID","County_Tax","State_Parc","Address_Nu","Structures","Full_Address"
"879",-86.2730121,41.6803903,"premise","rooftop","332 birdsell st, south bend, in 46628, usa",41.6817538802915,41.6790559197085,-86.2716065197085,-86.2743044802915,"Demolished",NA,"Birdsell","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-01-16T00:00:00.000Z","2","46628",5803.30969238281,377.01626622255,"880","018-1049-2104","71-08-02-356-015.000-026","332","House, Garage, Fence","332 Birdsell ST South Bend, IN 46628"
"880",-86.2621441,41.6803104,"premise","rooftop","819 oak st, south bend, in 46616, usa",41.6816589302915,41.6789609697085,-86.2608120697085,-86.2635100302915,"Demolished","W","Oak","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-12-16T00:00:00.000Z","2","46616",3953.30068969727,290.551733847502,"881","018-1028-1233","71-08-02-457-007.000-026","819",NA,"819 Oak ST South Bend, IN 46616"
"881",-86.275233,41.6822895,"premise","rooftop","1631 fassnacht ave, south bend, in 46628, usa",41.6836521802915,41.6809542197085,-86.2738913197085,-86.2765892802915,"Demolished",NA,"Fassnacht","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-09-19T00:00:00.000Z","2","46628",3849.91229248047,294.322243991657,"882","018-2013-0306","71-08-03-479-018.000-026","1631",NA,"1631 Fassnacht AVE South Bend, IN 46628"
"882",-86.2745985,41.6823467,"premise","rooftop","1615 fassnacht ave, south bend, in 46628, usa",41.6836780302915,41.6809800697085,-86.2732504697085,-86.2759484302915,"Repaired",NA,"Fassnacht","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-03-28T00:00:00.000Z","2","46628",3665.67446899414,290.348694324472,"883","018-2013-0324","71-08-03-479-023.000-026","1615",NA,"1615 Fassnacht AVE South Bend, IN 46628"
"883",-86.2745192,41.6823442,"premise","rooftop","1613 fassnacht ave, south bend, in 46628, usa",41.6836802802915,41.6809823197085,-86.2731652197085,-86.2758631802915,"Demolished",NA,"Fassnacht","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-08-31T00:00:00.000Z","2","46628",3722.83474731445,291.362665136004,"884","018-2013-0328","71-08-03-479-024.000-026","1613","House","1613 Fassnacht AVE South Bend, IN 46628"
"884",-86.2699086,41.6825546,"premise","rooftop","612 n walnut st, south bend, in 46628, usa",41.6839051302915,41.6812071697085,-86.2685653697085,-86.2712633302915,"Repaired","N","Walnut","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2016-08-15T00:00:00.000Z","2","46628",5390.859375,338.897522769042,"885","018-1037-1615","71-08-02-354-009.000-026","612","House","612 Walnut ST South Bend, IN 46628"
"885",-86.2790103,41.6832572,"premise","rooftop","619 n johnson st, south bend, in 46628, usa",41.6845988802915,41.6819009197085,-86.2776666197085,-86.2803645802915,"Repaired",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2017-09-25T00:00:00.000Z","2","46628",7081.06964111328,384.631631035603,"886","018-2036-1202","71-08-03-413-011.000-026","619","House","619 Johnson ST South Bend, IN 46628"
"886",-86.2827279,41.6831925,"premise","rooftop","2306 longley ave, south bend, in 46628, usa",41.6845393802915,41.6818414197085,-86.2813789197085,-86.2840768802915,"Repaired",NA,"Longley","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-04-21T00:00:00.000Z","2","46628",5271.8766784668,335.350790945849,"887","018-2037-1271","71-08-03-451-008.000-026","2306",NA,"2306 Longley AVE South Bend, IN 46628"
"887",-86.2820934,41.6832109,"premise","rooftop","2222 longley ave, south bend, in 46628, usa",41.6845538802915,41.6818559197085,-86.2807524197085,-86.2834503802915,"Repaired",NA,"Longley","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-09-26T00:00:00.000Z","2","46628",5513.49731445312,338.389782243587,"888","018-2037-1275","71-08-03-451-012.000-026","2222",NA,"2222 Longley AVE South Bend, IN 46628"
"888",-86.2797572,41.6851674,"street_address","rooftop","2020 frederickson st, south bend, in 46628, usa",41.6865163802915,41.6838184197085,-86.2784082197085,-86.2811061802915,NA,NA,"Frederickson","ST","Demo Affirmed w/CP","Demo Process: Utility Retirements",NA,NA,"2","46628",4794.00573730469,318.939904770625,"889","018-2035-1161","71-08-03-411-001.000-026","2020","House, Garage, Fence, Retaining Wall","2020 Frederickson ST South Bend, IN 46628"
"889",-86.2857215,41.6849025,"premise","rooftop","2513 westmoor st, south bend, in 46628, usa",41.6862675802915,41.6835696197085,-86.2843685697085,-86.2870665302915,"Repaired",NA,"Westmoor","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-08-12T00:00:00.000Z","2","46628",4975.14178466797,320.660197312705,"890","018-2063-2323","71-08-03-329-018.000-026","2513",NA,"2513 Westmoor ST South Bend, IN 46628"
"890",-86.2661901,41.6787308,"premise","rooftop","1042 la salle ct, south bend, in 46616, usa",41.6800788302915,41.6773808697085,-86.2648342197085,-86.2675321802915,"Demolished",NA,"LaSalle","CT","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-10-31T00:00:00.000Z","2","46616",2242.1282043457,190.620223675333,"891","018-1043-1862","71-08-11-131-004.000-026","1042","House","1042 LaSalle CT South Bend, IN 46616"
"891",-86.3012014,41.6733092,"street_address","range_interpolated","253 s illinois st, south bend, in 46619, usa",41.6746581802915,41.6719602197085,-86.2998524197085,-86.3025503802915,"Repaired","N","Illinois","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-01-28T00:00:00.000Z","2","46619",5429.06674194336,344.642128914657,"892","018-4115-4281","71-08-09-202-018.000-026","253",NA,"253 Illinois ST South Bend, IN 46619"
"892",-86.3005993,41.6731828,"street_address","range_interpolated","258 s illinois st, south bend, in 46619, usa",41.6745317802915,41.6718338197085,-86.2992503197085,-86.3019482802915,"Repaired","N","Illinois","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-26T00:00:00.000Z","2","46619",5311.34582519531,336.923769977633,"893","018-4115-4299","71-08-09-203-003.000-026","258",NA,"258 Illinois ST South Bend, IN 46619"
"893",-86.2789607,41.6797661,"premise","rooftop","309 n johnson st, south bend, in 46628, usa",41.6811057802915,41.6784078197085,-86.2775969697085,-86.2802949302915,"Repaired",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-03-14T00:00:00.000Z","2","46628",3641.8798828125,304.324052947724,"894","018-2024-0761","71-08-03-461-012.000-026","309",NA,"309 Johnson ST South Bend, IN 46628"
"894",-86.2621188,41.6796656,"street_address","rooftop","324 cottage grove ave, south bend, in 46616, usa",41.6810145802915,41.6783166197085,-86.2607698197085,-86.2634677802915,"Demolished",NA,"Cottage Grove","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-06T00:00:00.000Z","2","46616",4749.97329711914,308.955740176603,"895","018-1028-1239","71-08-02-462-004.000-026","324","House","324 Cottage Grove AVE South Bend, IN 46616"
"895",-86.2659125,41.6788774,"premise","rooftop","1038 la salle ct, south bend, in 46616, usa",41.6802073302915,41.6775093697085,-86.2645767197085,-86.2672746802915,"Demolished",NA,"LaSalle","CT","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-09-26T00:00:00.000Z","2","46616",1936.81893920898,179.487616606677,"896","018-1043-1860","71-08-11-131-002.000-026","1038",NA,"1038 LaSalle CT South Bend, IN 46616"
"896",-86.2730121,41.683073,"premise","rooftop","628 birdsell st, south bend, in 46628, usa",41.6844379802915,41.6817400197085,-86.2716185197085,-86.2743164802915,"Repaired",NA,"Birdsell","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-08-02T00:00:00.000Z","2","46628",5100.15383911133,340.145391851333,"897","018-1052-2240","71-08-02-352-007.000-026","628",NA,"628 Birdsell ST South Bend, IN 46628"
"897",-86.2760658,41.683094,"premise","rooftop","627 college st, south bend, in 46628, usa",41.6844391302915,41.6817411697085,-86.2747285697085,-86.2774265302915,"Demolished",NA,"College","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-05-22T00:00:00.000Z","2","46616",4325.28326416016,320.083769073724,"898","018-2015-0427","71-08-03-439-002.000-026","627",NA,"627 College ST South Bend, IN 46616"
"898",-86.2789607,41.6805049,"premise","rooftop","405 n johnson st, south bend, in 46628, usa",41.6818568802915,41.6791589197085,-86.2775992197085,-86.2802971802915,"Demolished",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-06-13T00:00:00.000Z","2","46628",4034.21343994141,310.491705503403,"899","018-2024-0732","71-08-03-459-015.000-026","405",NA,"405 Johnson ST South Bend, IN 46628"
"899",-86.264798,41.6805776,"street_address","rooftop","411 sherman ave, south bend, in 46616, usa",41.6819265802915,41.6792286197085,-86.2634490197085,-86.2661469802915,"Demolished",NA,"Sherman","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-09T00:00:00.000Z","2","46616",6129.31335449219,330.918845749775,"900","018-1034-1492","71-08-02-379-038.000-026","411",NA,"411 Sherman AVE South Bend, IN 46616"
"900",-86.2550029,41.6805839,"premise","rooftop","327 w madison st, south bend, in 46601, usa",41.6819436302915,41.6792456697085,-86.2536772697085,-86.2563752302915,"Demolished","W","Madison","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-02T00:00:00.000Z","1","46601",2318.59475708008,207.359047187098,"901","018-1020-0832","71-08-02-482-012.000-026","327","House","327 Madison ST South Bend, IN 46601"
"901",-86.2572798,41.6818837,"street_address","rooftop","509 w marion st, south bend, in 46601, usa",41.6832326802915,41.6805347197085,-86.2559308197085,-86.2586287802915,"Demolished","W","Marion","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-02T00:00:00.000Z","1","46601",3871.42291259766,295.840094248246,"902","018-1021-0860","71-08-02-477-027.000-026","509","House","509 Marion ST South Bend, IN 46601"
"902",-86.2720602,41.680204,"premise","rooftop","321 studebaker st, south bend, in 46628, usa",41.6815599302915,41.6788619697085,-86.2707278697085,-86.2734258302915,"Demolished",NA,"Studebaker","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-14T00:00:00.000Z","2","46628",6101.15795898438,380.933052455223,"903","018-1049-2118","71-08-02-356-034.000-026","321","House","321 Studebaker ST South Bend, IN 46628"
"903",-86.2784452,41.6801383,"premise","rooftop","330 n johnson st, south bend, in 46628, usa",41.6814902302915,41.6787922697085,-86.2771060197085,-86.2798039802915,"Demolished",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-23T00:00:00.000Z","2","46628",5090.39392089844,330.817278956499,"904","018-2009-0094","71-08-03-487-001.000-026","330",NA,"330 Johnson ST South Bend, IN 46628"
"904",-86.28019,41.6861041,"premise","rooftop","821 o brien st, south bend, in 46628, usa",41.6874372302915,41.6847392697085,-86.2788411197085,-86.2815390802915,"Repaired",NA,"O'Brien","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-09-24T00:00:00.000Z","1","46628",5013.51721191406,324.607705315161,"905","018-2035-1136","71-08-03-406-007.000-026","821","House, Garage, Fence","821 O'Brien ST South Bend, IN 46628"
"905",-86.2797737,41.6860324,"premise","rooftop","2020 prast blvd, south bend, in 46628, usa",41.6874069802915,41.6847090197085,-86.2784217197085,-86.2811196802915,"Demolished",NA,"Prast","BLVD","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-22T00:00:00.000Z","2","46628",4809.10888671875,322.679216401652,"906","018-2035-1137","71-08-03-407-001.000-026","2020",NA,"2020 Prast BLVD South Bend, IN 46628"
"906",-86.2622631,41.6861848,"premise","rooftop","829 van buren st, south bend, in 46616, usa",41.6875299302915,41.6848319697085,-86.2608971197085,-86.2635950802915,"Repaired",NA,"Van Buren","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-04-29T00:00:00.000Z","1","46616",3058.0862121582,221.501507841246,"907","018-1071-3022","71-08-02-403-005.000-026","829","House, Garage, Fence","829 Van Buren ST South Bend, IN 46616"
"907",-86.2619457,41.6861745,"premise","rooftop","813 van buren st, south bend, in 46616, usa",41.6875243302915,41.6848263697085,-86.2606011697085,-86.2632991302915,"Demolished",NA,"Van Buren","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-11-21T00:00:00.000Z","1","46616",2004.15533447266,185.419602992431,"908","018-1071-3024","71-08-02-403-007.000-026","813","House","813 Van Buren ST South Bend, IN 46616"
"908",-86.2786435,41.6860931,"premise","rooftop","826 n johnson st, south bend, in 46628, usa",41.6874489802915,41.6847510197085,-86.2772798697085,-86.2799778302915,"Repaired & Occupied",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-20T00:00:00.000Z","2","46628",5111.61547851562,325.552693424488,"909","018-2017-0489","71-08-03-426-004.000-026","826",NA,"826 Johnson ST South Bend, IN 46628"
"909",-86.2665173,41.6884045,"street_address","rooftop","1015 allen st, south bend, in 46616, usa",41.6897534802915,41.6870555197085,-86.2651683197085,-86.2678662802915,"Demolished",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-09T00:00:00.000Z","1","46616",5460.57983398438,350.084434562744,"910","018-1085-3547","71-08-02-182-015.000-026","1015",NA,"1015 Allen ST South Bend, IN 46616"
"910",-86.3038271,41.6733445,"street_address","range_interpolated","247 s sheridan st, south bend, in 46619, usa",41.6746934802915,41.6719955197085,-86.3024781197085,-86.3051760802915,"Demolished","N","Sheridan","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-22T00:00:00.000Z","2","46619",6426.27624511719,355.127651738393,"911","018-4109-3989","71-08-09-129-030.000-026","247",NA,"247 Sheridan ST South Bend, IN 46619"
"911",-86.2655059,41.6818677,"premise","rooftop","520 allen st, south bend, in 46616, usa",41.6832182802915,41.6805203197085,-86.2641562697085,-86.2668542302915,"Demolished",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-13T00:00:00.000Z","2","46616",4482.68359375,345.815549141303,"912","018-1035-1533","71-08-02-379-011.000-026","520","House, Fence","520 Allen ST South Bend, IN 46616"
"912",-86.2679239,41.681893,"street_address","range_interpolated","528 cleveland ave, south bend, in 46628, usa",41.6832419802915,41.6805440197085,-86.2665749197085,-86.2692728802915,"Demolished",NA,"Cleveland","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-12-16T00:00:00.000Z","2","46628",4023.46136474609,285.48639420792,"913","018-1036-1582","71-08-02-377-016.000-026","528",NA,"528 Cleveland AVE South Bend, IN 46628"
"913",-86.2807056,41.6817665,"premise","rooftop","2117 bertrand st, south bend, in 46628, usa",41.6831220802915,41.6804241197085,-86.2793537697085,-86.2820517302915,"Repaired",NA,"Bertrand","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-11-17T00:00:00.000Z","2","46628",6250.74194335938,358.720908190841,"914","018-2028-0911","71-08-03-457-014.000-026","2117","House, Garage, Fence","2117 Bertrand ST South Bend, IN 46628"
"914",-86.2795556,41.6788911,"premise","rooftop","230 o brien st, south bend, in 46628, usa",41.6802434802915,41.6775455197085,-86.2782244697085,-86.2809224302915,"Demolished",NA,"O'Brien","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-10-08T00:00:00.000Z","2","46628",3344.4010925293,277.154664226903,"915","018-2019-0556","71-08-10-205-004.000-026","230",NA,"230 O'Brien ST South Bend, IN 46628"
"915",-86.3164228,41.6787279,"street_address","range_interpolated","273 westwood ln, south bend, in 46619, usa",41.6800768802915,41.6773789197085,-86.3150738197085,-86.3177717802915,"Demolished",NA,"Westwood","LN","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-09-16T00:00:00.000Z","2","46619",12028.4297790527,456.018385215065,"916","018-4141-5540","71-08-08-202-011.000-026","273","House, Garage, Fence","273 Westwood LN South Bend, IN 46619"
"916",-86.2728498,41.6791562,"street_address","rooftop","230 birdsell st, south bend, in 46628, usa",41.6805051802915,41.6778072197085,-86.2715008197085,-86.2741987802915,NA,NA,"Birdsell","ST","Demo Affirmed","Bid Awarded - Demolition","Bid Opening - Demo - Dec 12 2017",NA,NA,"46628",4321.24645996094,300.992078498818,"917","018-1047-2022","71-08-11-103-002.000-026","230","House, Fence","230 Birdsell ST South Bend, IN 46628"
"917",-86.279853,41.6791145,"premise","rooftop","2102 linden ave, south bend, in 46628, usa",41.6804743802915,41.6777764197085,-86.2785338197085,-86.2812317802915,"Repaired",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2017-11-28T00:00:00.000Z","2","46628",8153.92425537109,365.326372061067,"918","018-2019-0549","71-08-10-204-013.000-026","2102","Mixed-Use","2102 Linden AVE South Bend, IN 46628"
"918",-86.2808642,41.6801775,"premise","rooftop","326 huey st, south bend, in 46628, usa",41.6815251302915,41.6788271697085,-86.2795214197085,-86.2822193802915,"Demolished",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-06-13T00:00:00.000Z","2","46628",3262.96081542969,299.250155337603,"919","018-2024-0735","71-08-03-460-001.000-026","326",NA,"326 Huey ST South Bend, IN 46628"
"919",-86.2725362,41.6792474,"premise","rooftop","1416 linden ave, south bend, in 46628, usa",41.6806094302915,41.6779114697085,-86.2711791697085,-86.2738771302915,"Demolished",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-09-12T00:00:00.000Z","2","46628",2985.06594848633,231.176474366549,"920","018-1047-2034","71-08-11-103-014.000-026","1416",NA,"1416 Linden AVE South Bend, IN 46628"
"920",-86.2644051,41.6793728,"premise","rooftop","309 hamden ct, south bend, in 46601, usa",41.6807226302915,41.6780246697085,-86.2630485697085,-86.2657465302915,"Demolished",NA,"Hamden","CT","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-11-21T00:00:00.000Z","2","46601",2049.46713256836,188.176721628484,"921","018-1026-1162","71-08-11-129-005.000-026","309","House","309 Hamden CT South Bend, IN 46601"
"921",-86.2709101,41.6884476,"premise","rooftop","1022 lawndale ave, south bend, in 46628, usa",41.6897830802915,41.6870851197085,-86.2695595197085,-86.2722574802915,"Repaired",NA,"Lawndale","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2016-05-10T00:00:00.000Z","1","46628",5313.75466918945,355.666577058242,"922","018-1090-3800","71-08-02-154-008.000-026","1022","House, Fence","1022 Lawndale AVE South Bend, IN 46628"
"922",-86.2701763,41.6884433,"premise","rooftop","1021 diamond ave, south bend, in 46628, usa",41.6897954302915,41.6870974697085,-86.2688284697085,-86.2715264302915,"Demolished",NA,"Diamond","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-09-26T00:00:00.000Z","1","46628",5416.38641357422,362.436963952959,"923","018-1090-3815","71-08-02-154-025.000-026","1021",NA,"1021 Diamond AVE South Bend, IN 46628"
"923",-86.2696805,41.6884467,"premise","rooftop","1022 diamond ave, south bend, in 46628, usa",41.6897873302915,41.6870893697085,-86.2683242697085,-86.2710222302915,"Repaired",NA,"Diamond","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2016-01-26T00:00:00.000Z","1","46628",5031.41467285156,340.183809209361,"924","018-1090-3830","71-08-02-155-008.000-026","1022","House, Garage","1022 Diamond AVE South Bend, IN 46628"
"924",-86.2659125,41.6891021,"premise","rooftop","1034 allen st, south bend, in 46616, usa",41.6904399302915,41.6877419697085,-86.2645764197085,-86.2672743802915,"Demolished",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-03-24T00:00:00.000Z","1","46616",4969.23431396484,343.520663807018,"925","018-1084-3528","71-08-02-183-004.000-026","1034",NA,"1034 Allen ST South Bend, IN 46616"
"925",-86.2661504,41.6793516,"premise","rooftop","319 la porte ave, south bend, in 46616, usa",41.6807108302915,41.6780128697085,-86.2647872197085,-86.2674851802915,NA,NA,"LAPORTE","AVE","Demo Affirmed","Bid Awarded - Demolition","Bid Opening - Demo - Dec 12 2017",NA,NA,"46616",8133.68341064453,381.292235381265,"926","018-1043-1848","71-08-11-126-021.000-026","319","House, Fence","319 LAPORTE AVE South Bend, IN 46616"
"926",-86.2635721,41.6791514,"premise","rooftop","929 w lasalle ave, south bend, in 46601, usa",41.6805110802915,41.6778131197085,-86.2622329197085,-86.2649308802915,"Repaired","W","LaSalle","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-22T00:00:00.000Z","2","46616",5203.97906494141,406.183369762334,"927","018-1027-1213","71-08-11-201-005.000-026","929",NA,"929 LaSalle AVE South Bend, IN 46616"
"927",-86.243965,41.6794038,"street_address","rooftop","501 e lasalle ave, south bend, in 46617, usa",41.6807527802915,41.6780548197085,-86.2426160197085,-86.2453139802915,"Demolished","W","LaSalle","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-03-28T00:00:00.000Z","2","46601",3849.75595092773,374.554351439682,"928","018-1019-0772","71-08-11-226-010.000-026","501",NA,"501 LaSalle AVE South Bend, IN 46601"
"928",-86.2561935,41.6806615,"premise","rooftop","418 w madison st, south bend, in 46601, usa",41.6819980302915,41.6793000697085,-86.2548377697085,-86.2575357302915,"Demolished","W","Madison","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-02T00:00:00.000Z","1","46601",4188.86212158203,328.375158540987,"929","018-1019-0800","71-08-02-486-007.000-026","418","House, Fence","418 Madison ST South Bend, IN 46601"
"929",-86.277315,41.6814431,"premise","rooftop","1823 sibley ave, south bend, in 46628, usa",41.6827541302915,41.6800561697085,-86.2759625697085,-86.2786605302915,"Demolished",NA,"Sibley","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-02-09T00:00:00.000Z","2","46628",5343.41830444336,338.829700632315,"930","018-2012-0243","71-08-03-481-007.000-026","1823","House","1823 Sibley AVE South Bend, IN 46628"
"930",-86.2769779,41.6814128,"premise","rooftop","1809 sibley ave, south bend, in 46628, usa",41.6827536302915,41.6800556697085,-86.2756133697085,-86.2783113302915,"Demolished",NA,"Sibley","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-06-06T00:00:00.000Z","2","46628",4255.61251831055,321.762608209499,"931","018-2012-0255","71-08-03-481-010.000-026","1809",NA,"1809 Sibley AVE South Bend, IN 46628"
"931",-86.2857414,41.6795572,"premise","rooftop","2518 linden ave, south bend, in 46628, usa",41.6809068302915,41.6782088697085,-86.2844091197085,-86.2871070802915,"Demolished",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2015-11-18T00:00:00.000Z","2","46628",5009.57791137695,331.179085208877,"932","018-2069-2540","71-08-03-384-004.000-026","2518","House, Garage, Fence","2518 Linden AVE South Bend, IN 46628"
"932",-86.2851466,41.679577,"premise","rooftop","2516 linden ave, south bend, in 46628, usa",41.6809199302915,41.6782219697085,-86.2837834697085,-86.2864814302915,"Demolished",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-10-10T00:00:00.000Z","2","46619",5024.28244018555,331.584463723714,"933","018-2069-2541","71-08-03-384-005.000-026","2516","House, Garage","2516 Linden AVE South Bend, IN 46619"
"933",-86.2850242,41.6796101,"street_address","rooftop","2506 linden ave, south bend, in 46628, usa",41.6809590802915,41.6782611197085,-86.2836752197085,-86.2863731802915,"Demolished",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2016-04-28T00:00:00.000Z","2","46628",5234.85375976562,335.611284897286,"934","018-2069-2543","71-08-03-384-007.000-026","2506","House","2506 Linden AVE South Bend, IN 46628"
"934",-86.2787576,41.6795048,"street_address","rooftop","2009 linden ave, south bend, in 46628, usa",41.6808537802915,41.6781558197085,-86.2774086197085,-86.2801065802915,"Demolished",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-04-11T00:00:00.000Z","2","46628",3994.43334960938,272.867715194661,"935","018-2024-0767","71-08-03-461-018.000-026","2009","House","2009 Linden AVE South Bend, IN 46628"
"935",-86.2851508,41.6796321,"street_address","rooftop","2502 linden ave, south bend, in 46628, usa",41.6809810802915,41.6782831197085,-86.2838018197085,-86.2864997802915,"Demolished",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-30T00:00:00.000Z","2","46628",5088.8303527832,333.631389032133,"936","018-2069-2544","71-08-03-384-008.000-026","2502",NA,"2502 Linden AVE South Bend, IN 46628"
"936",-86.2779297,41.6795773,"premise","rooftop","1909 linden ave, south bend, in 46628, usa",41.6809166302915,41.6782186697085,-86.2765798697085,-86.2792778302915,"Demolished",NA,"Linden","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-23T00:00:00.000Z","2","46628",8081.41857910156,381.769557732525,"937","018-2009-0107","71-08-03-487-013.000-026","1909",NA,"1909 Linden AVE South Bend, IN 46628"
"937",-86.2570292,41.6802961,"street_address","range_interpolated","417 lincoln way w, south bend, in 46601, usa",41.6816450802915,41.6789471197085,-86.2556802197085,-86.2583781802915,"Repaired","W","Lincoln","WAY","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-11-05T00:00:00.000Z","2","46601",9485.35525512695,414.837185255844,"938","018-1019-0812","71-08-02-486-013.000-026","417","Duplex","417 Lincoln WAY South Bend, IN 46601"
"938",-86.2660711,41.6803988,"premise","rooftop","1110 birner st, south bend, in 46616, usa",41.6817613302915,41.6790633697085,-86.2647207697085,-86.2674187302915,"Demolished",NA,"Birner","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-05-22T00:00:00.000Z","2","46616",3556.36477661133,280.662752011856,"939","018-1033-1438","71-08-02-381-006.000-026","1110",NA,"1110 Birner ST South Bend, IN 46616"
"939",-86.2661901,41.6804805,"premise","rooftop","1116 birner st, south bend, in 46616, usa",41.6818317802915,41.6791338197085,-86.2648558697085,-86.2675538302915,"Demolished",NA,"Birner","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2015-12-11T00:00:00.000Z","2","46616",3599.99359130859,281.978773208893,"940","018-1033-1437","71-08-02-381-005.000-026","1116","House","1116 Birner ST South Bend, IN 46616"
"940",-86.273488,41.6804835,"premise","rooftop","401 birdsell st, south bend, in 46628, usa",41.6818422302915,41.6791442697085,-86.2721287697085,-86.2748267302915,NA,NA,"Birdsell","ST","Demo Hearing Scheduled",NA,NA,NA,"2","46628",4627.73904418945,311.856145982666,"941","018-1049-2088","71-08-02-355-015.000-026","401","House, Fence","401 Birdsell ST South Bend, IN 46628"
